index,NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81,NO_CURSO,Instituicao,Sigla,Municipio,UF
6996,2017,1805,4,10020,4004,48205,1,2607901,26,2,34,M,2002.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BCDBCECD,1011101.0,CA.CBAAEACEDAECEACCEAABBCDB,000110011011900199000001000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,33.5,48.9,62.5,28.5,57.0,65.0,55.0,0.0,0.0,0.0,28.3,33.3,0.0,0.0,0.0,0.0,C,C,A,B,B,C,A,C,D,E,A,A,B,C,C,B,D,E,E,E,A,A,A,A,26.0,A,A,B,K,A,C,D,D,A,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6997,2017,1805,4,10020,4004,48205,1,2607901,26,2,25,M,2009.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BCBEBCBD,1100001.0,BAACCDECABAEBBAECBBCABEECEC,000100001000901199100110000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,32.3,54.7,37.5,80.5,71.0,35.0,80.0,90.0,50.0,100.0,24.8,29.2,0.0,0.0,0.0,0.0,C,C,D,C,D,D,B,C,B,A,B,A,B,B,B,G,B,C,D,B,A,A,A,A,26.0,D,A,A,A,B,B,C,E,A,E,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6998,2017,1805,4,10020,4004,48205,1,2607901,26,2,20,M,2013.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CBBBCEDC,10111100.0,BAEECDAEAAEBBCBAABEEDACECED,001000011010910099000000000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,31.3,70.7,62.5,83.0,71.0,75.0,70.0,95.0,75.0,100.0,18.2,20.8,3.3,0.0,10.0,0.0,C,C,B,B,B,C,A,C,D,A,A,A,C,D,C,C,A,F,D,C,A,A,A,A,26.0,A,B,B,C,B,E,E,D,E,F,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
6999,2017,1805,4,10020,4004,48205,1,2607901,26,2,23,M,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BABCDEDC,100100.0,BABCDEDCBABEDEDCBABDDEDCBAB,000100100000900099110000010,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,333.0,333.0,333.0,18.5,20.8,25.0,14.5,0.0,0.0,0.0,29.0,45.0,25.0,17.7,20.8,0.0,0.0,0.0,0.0,E,E,A,D,D,A,D,B,B,A,D,A,D,D,B,E,C,B,A,B,A,A,A,A,26.0,D,A,B,A,B,B,C,D,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7000,2017,1805,4,10020,4004,48205,1,2607901,26,2,23,M,2011.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CDCBCEED,10011101.0,BCECAADCAEEBCACCEABDABEBDCE,011100101010900099110111101,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,48.4,55.1,62.5,44.0,42.0,50.0,40.0,46.0,50.0,45.0,46.1,54.2,0.0,0.0,0.0,0.0,C,E,B,C,C,D,B,A,D,A,B,A,D,D,B,D,A,D,E,E,A,A,A,F,26.0,B,A,B,A,A,B,B,D,E,G,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7001,2017,1805,4,10020,4004,48205,1,2607901,26,2,20,M,2013.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CDBDCEED,10101101.0,BAACBCAEADCDDBDECEDDACDADEB,000111011101900199010000100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,333.0,555.0,42.2,54.7,62.5,43.0,42.0,50.0,40.0,44.0,40.0,45.0,38.0,41.7,16.7,0.0,0.0,50.0,D,E,C,B,B,B,A,C,C,A,D,A,D,D,B,D,C,E,D,C,A,A,A,D,26.0,A,A,F,G,B,B,B,D,E,C,3.0,3.0,4.0,5.0,3.0,6.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,4.0,1.0,5.0,6.0,6.0,4.0,8.0,3.0,2.0,6.0,4.0,4.0,5.0,6.0,6.0,8.0,5.0,6.0,5.0,5.0,6.0,5.0,3.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7002,2017,1805,4,10020,4004,48205,1,2607901,26,2,33,M,2008.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BDCBCEAE,11110.0,BAACCBACABCBDCBECBBDDBABDBD,000100001000910199110101100,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,38.9,60.0,50.0,75.0,76.0,60.0,80.0,74.0,70.0,75.0,31.9,37.5,0.0,0.0,0.0,0.0,D,D,C,D,C,D,B,D,C,A,D,A,D,C,B,F,A,B,A,E,A,A,A,A,26.0,A,D,B,A,A,E,B,C,E,F,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,8.0,5.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,5.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7003,2017,1805,4,10020,4004,48205,1,2607901,26,2,21,M,2012.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DCDBCECE,1011100.0,DADACDCEADABACBADCDEBBBDCEE,000000011100910099000100001,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,28.3,49.4,50.0,48.5,51.0,55.0,50.0,46.0,50.0,45.0,21.3,25.0,0.0,0.0,0.0,0.0,B,D,B,A,B,C,B,B,D,A,A,A,E,E,B,D,E,C,E,B,A,A,A,A,26.0,B,A,A,A,A,A,D,A,H,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7004,2017,1805,4,10020,4004,48205,1,2607901,26,2,26,M,2008.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7005,2017,1805,4,10020,4004,48205,1,2607901,26,2,23,M,2013.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,EAADEEBD,101.0,BAECBADDBAEDABADACBDADBDDAB,001110100011901099110000110,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,555.0,555.0,333.0,35.6,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,45.8,23.3,40.0,30.0,0.0,D,C,B,D,C,C,B,D,,A,B,A,C,D,B,F,C,E,E,E,A,A,A,A,26.0,A,B,B,J,A,C,B,E,E,I,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7006,2017,1805,4,10020,4004,48205,1,2607901,26,2,26,M,2011.0,2016.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CBDBCEBD,10011101.0,EBEAADDEBCBAACECABBCDDEECDE,001000110000910099100010001,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,33.6,59.9,62.5,56.0,42.0,50.0,40.0,70.0,50.0,75.0,24.8,29.2,0.0,0.0,0.0,0.0,C,D,A,A,B,C,A,D,C,A,C,A,B,B,B,C,C,C,E,H,A,F,A,A,26.0,A,A,B,A,B,B,C,A,A,F,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7007,2017,1805,4,10020,4004,48205,1,2607901,26,2,26,M,2009.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DABEDEBD,100101.0,CADCBBEDEDBBCCDDDADDBDABEBE,000110000100910099010001001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,30.4,47.3,37.5,62.0,68.0,60.0,70.0,56.0,80.0,50.0,24.8,29.2,0.0,0.0,0.0,0.0,D,D,A,A,A,B,D,D,E,B,B,A,B,D,B,B,A,C,E,E,A,A,A,A,26.0,A,A,B,C,B,A,C,A,A,F,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7008,2017,1805,4,10020,4004,48205,1,2607901,26,2,26,M,2009.0,2010.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7009,2017,1805,4,10020,4004,48205,1,2607901,26,2,27,M,2011.0,2012.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BDDBCECD,11101.0,BDACCBBEADEDACADABADDEEBCCD,000100011111911099010011000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,44.4,61.0,50.0,77.5,84.0,60.0,90.0,71.0,55.0,75.0,38.9,45.8,0.0,0.0,0.0,0.0,B,C,D,B,C,C,B,D,D,A,D,A,D,C,B,D,C,B,A,K,A,A,A,A,26.0,B,A,B,C,B,C,C,D,H,E,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7010,2017,1805,4,10020,4004,48205,1,2607901,26,2,23,M,2011.0,2014.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,CCABCEDE,11011100.0,AABEBCBCAACEECDCBEEDADECDCB,100011001000910099010010100,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,37.8,66.3,62.5,72.0,69.0,85.0,65.0,75.0,75.0,75.0,28.3,33.3,0.0,0.0,0.0,0.0,E,E,C,A,B,B,B,C,D,A,A,A,D,F,B,E,G,C,E,B,A,A,A,A,26.0,B,A,B,H,A,A,D,D,B,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7011,2017,1805,4,10020,4004,48205,1,2607901,26,2,26,M,2009.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7012,2017,1805,4,10020,4004,48205,1,2607901,26,2,42,M,1993.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BCAACEDE,1001100.0,CADCBDDDABADDCBDDAEDDCEABCA,000110101001910099010010000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,30.0,35.1,37.5,31.5,50.0,50.0,50.0,13.0,65.0,0.0,28.3,33.3,0.0,0.0,0.0,0.0,B,D,C,A,A,B,D,C,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7013,2017,1805,4,10020,4004,48205,1,2607901,26,2,30,M,2014.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,BDBECDCD,101001.0,AAEDACDDABEAADBADCAEBDDDBDE,101001101010900099000000001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,333.0,555.0,27.1,31.1,37.5,21.5,43.0,35.0,45.0,0.0,0.0,0.0,25.8,29.2,6.7,0.0,0.0,20.0,C,C,C,C,C,D,B,B,D,A,D,A,B,C,B,C,A,B,A,B,A,F,A,A,26.0,A,D,F,A,B,B,B,B,A,H,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7014,2017,1805,4,10020,4004,48205,1,2607901,26,2,27,M,2008.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,C.CBEECD,10010101.0,BDCDDBCCBCADCDCCDDEDAADACBD,000000000001900099010000000,555.0,555.0,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,17.7,49.4,50.0,48.5,42.0,50.0,40.0,55.0,75.0,50.0,7.1,8.3,0.0,0.0,0.0,0.0,D,C,C,B,B,C,B,C,C,A,A,A,C,B,B,F,B,B,A,E,A,A,A,A,26.0,A,A,B,C,B,A,B,A,A,C,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7015,2017,1805,4,10020,4004,48205,1,2607901,26,2,23,M,2012.0,2013.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,DEDDEAEE,0.0,AEACAAAEADEBDDEEBCCDACECDCE,100100011110900199010010101,555.0,555.0,555.0,333.0,555.0,555.0,333.0,333.0,333.0,555.0,555.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,45.8,0.0,0.0,0.0,0.0,D,C,C,B,C,D,B,C,D,A,A,A,F,D,B,C,C,B,A,B,A,A,A,A,26.0,E,A,B,C,A,C,C,D,E,C,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7016,2017,1805,4,10020,4004,48205,1,2607901,26,2,33,M,2003.0,2014.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,AABDCBAE,101010.0,BADCEAADAAAEBCDCEEDEEAABEBE,000100001000910099001001001,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,25.6,38.5,37.5,40.0,50.0,70.0,45.0,30.0,50.0,25.0,21.3,25.0,0.0,0.0,0.0,0.0,C,D,B,A,B,C,B,C,D,B,D,A,D,C,C,D,C,A,A,E,A,A,A,A,26.0,A,A,C,B,B,C,B,E,E,C,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
7017,2017,1805,4,10020,4004,48205,1,2607901,26,2,27,M,2007.0,2008.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,ACECBCDEADEDACAECEBDEBEBDAE,ACECBCDEADEDXCAEXXBDEBEBDAE,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIÊNCIA DA COMPUTAÇÃO,CENTRO UNIVERSITÁRIO DOS GUARARAPES (UNIFG),UNIFG,Jaboatão dos Guararapes,PE
